safely,1065
escapes,1066
guards,1067
capture,1068
helped,1069
naivete,1070
allows,1071
ignore,1072
institutions,1073
actions,1074
eg,1075
orphans,1076
payment,1077
debts,1078
sabotaging,1079
injure,1080
keeping,1081
propaganda,1082
campaign,1083
proud,1084
led,1085
remarks,1086
missions,1087
outright,1088
refuses,1089
girl,1090
director,1091
orders,1092
genuinely,1093
implies,1094
confirms,1095
followed,1096
keep,1097
jailalive,1098
misremembers,1099
old,1100
memories,1101
somewhat,1102
selective,1103
memory,1104
remembers,1105
differently,1106
regrets,1107
destroying,1108
thin,1109
woman,1110
robe,1111
headband,1112
headphones,1113
attached,1114
microphone,1115
there,1116
small,1117
shield,1118
symbol,1119
cross,1120
gown,1121
heart,1122
possibly,1123
pin,1124
badge,1125
veilhabit,1126
bald,1127
distinctly,1128
palestskinned,1129
nearsallowness,1130
angry,1131
expression,1132
incredibly,1133
possible,1134
carries,1135
pistol,1136
wasnt,1137
collecting,1138
went,1139
armory,1140
get,1141
bigger,1142
jaderoot,1143
gun,1144
sharp,1145
highly,1146
critical,1147
tactical,1148
unafraid,1149
leverage,1150
achieve,1151
goals,1152
particularly,1153
torture,1154
threats,1155
manipulating,1156
maintain,1157
low,1158
opinion,1159
lower,1160
classes,1161
herself,1162
homophobic,1163
least,1164
doesnt,1165
lord,1166
blackheart,1167
lived,1168
together,1169
drinking,1170
teacup,1171
chapter,1172
5,1173
eyes,1174
keeps,1175
tied,1176
gold,1177
crown,1178
blue,1179
triangle,1180
earrings,1181
covered,1182
diamonds,1183
chest,1184
section,1185
stars,1186
translucent,1187
collar,1188
fringe,1189
progressive,1190
reigning,1191
monarch,1192
core,1193
plot,1194
adaptation,1195
todd,1196
respect,1197
boundaries,1198
outwardly,1199
casually,1200
rude,1201
cruelty,1202
bluster,1203
arrogant,1204
pride,1205
happy,1206
beat,1207
weaker,1208
foes,1209
actual,1210
threat,1211
coward,1212
flees,1213
does,1214
seem,1215
open,1216
changing,1217
thoddeus,1218
sureblade,1219
overconfident,1220
nate,1221
