,data, test1,test2
samurai jack,/title/tt0278238
kiki's delivery service,/title/tt0097814
kung fu panda 3,/title/tt2267968
nausicaä of the valley of the wind,/title/tt0087544
tokyo ghoul,/title/tt3741634
snow white and the seven dwarfs,/title/tt0029583
justice league: the flashpoint paradox,/title/tt2820466
fairy tail,/title/tt1528406
bungo stray dogs,/title/tt5679720
scooby-doo! mystery incorporated,/title/tt1660055
sword art online,/title/tt2250192
dragon ball,/title/tt0088509
the book of life,/title/tt2262227
ultimate spider-man,/title/tt1722512
chip 'n dale: rescue rangers,/title/tt3513500
peppa pig,/title/tt0426769
ninjago: dragons rising,/title/tt27502465
,data
the emoji movie,/title/tt4877122
the croods: a new age,/title/tt2850386
the eminence in shadow,/title/tt14115938
castle in the sky,/title/tt0092067
the boss baby 2: family business,/title/tt6932874
teenage mutant ninja turtles,/title/tt0131613
the venture bros.,/title/tt0417373
garfield,/title/tt0356634
the croods,/title/tt0481499
blue lock,/title/tt15222080
the house,/title/tt11703050
the road to el dorado,/title/tt0138749
kung fu panda 2,/title/tt1302011
hailey's on it!,/title/tt16152776
one hundred and one dalmatians,/title/tt0055254
"south park: bigger, longer & uncut",/title/tt0158983
meet the robinsons,/title/tt0396555
sesame street,/title/tt0063951
paprika,/title/tt0851578
erased,/title/tt5249462
the angry birds movie 2,/title/tt6095472
"re: zero, starting life in another world",/title/tt5607616
the aristocats,/title/tt0065421
the wind rises,/title/tt2013293
9,/title/tt0472033
the spongebob squarepants movie,/title/tt0345950
ninjago: masters of spinjitzu,/title/tt1871731
fruits basket,/title/tt9304350
turbo,/title/tt1860353
the land before time,/title/tt0095489
ducktales,/title/tt5531466
the loud house,/title/tt4859164
monsters vs. aliens,/title/tt0892782
dinosaur,/title/tt0130623
vivo,/title/tt6338498
a scanner darkly,/title/tt0405296
high school dxd,/title/tt2230051
horton hears a who!,/title/tt0451079
the promised neverland,/title/tt8788458
mickey mouse clubhouse,/title/tt0784896
my love story with yamada-kun at lv999,/title/tt22297712
my dress-up darling,/title/tt15765670
total drama,/title/tt1173427
kaguya-sama: love is war,/title/tt9522300
batman: caped crusader,/title/tt14681596
flushed away,/title/tt0424095
detective conan,/title/tt0131179
black butler,/title/tt1316554
an american tail,/title/tt0090633
,data
an american tail,/title/tt0090633
brother bear,/title/tt0328880
rise of the guardians,/title/tt1446192
the lego movie 2: the second part,/title/tt3513498
madagascar 3: europe's most wanted,/title/tt1277953
spidey and his amazing friends,/title/tt10862280
amphibia,/title/tt8050740
made in abyss,/title/tt7222086
"i got a cheat skill in another world and became unrivaled in the real world, too",/title/tt27417996
spies in disguise,/title/tt5814534
she-ra and the princesses of power,/title/tt7745956
robot chicken,/title/tt0437745
batman beyond,/title/tt0147746
beowulf,/title/tt0442933
kung fu panda 4,/title/tt21692408
mobile suit gundam: the witch from mercury,/title/tt15433166
wish dragon,/title/tt5562070
hotel transylvania 2,/title/tt2510894
hotel transylvania 3: summer vacation,/title/tt5220122
alice in wonderland,/title/tt0043274
clifford the big red dog,/title/tt2397461
monster house,/title/tt0385880
ice age: continental drift,/title/tt1667889
heavy metal,/title/tt0082509
the spongebob movie: sponge out of water,/title/tt2279373
happy feet,/title/tt0366548
shrek forever after,/title/tt0892791
baki,/title/tt6357658
inside out 2,/title/tt22022452
peter pan,/title/tt0046183
goat story,/title/tt1308650
parasyte: the maxim,/title/tt3358020
berserk,/title/tt5847454
"scooby doo, where are you!",/title/tt0063950
my little pony: friendship is magic,/title/tt1751105
jurassic world: camp cretaceous,/title/tt10436228
chicken little,/title/tt0371606
madagascar: escape 2 africa,/title/tt0479952
corpse bride,/title/tt0121164
despicable me 2,/title/tt1690953
star trek: prodigy,/title/tt9795876
justice league: warworld,/title/tt27687527
tales of the jedi,/title/tt20723374
masters of the universe,/title/tt0427340
neon genesis evangelion: the end of evangelion,/title/tt0169858
big city greens,/title/tt7165904
the fairly oddparents,/title/tt0235918
prehistoric planet,/title/tt10324164
the little mermaid ii: return to the sea,/title/tt0240684
klaus,/title/tt4729430
,data
the secret life of pets 2,/title/tt5113040
rumble,/title/tt8337158
the magician's elephant,/title/tt2560092
ice age: collision course,/title/tt3416828
mr. peabody & sherman,/title/tt0864835
epic,/title/tt0848537
fire and ice,/title/tt0085542
despicable me 3,/title/tt3469046
beavis and butt-head,/title/tt0105950
ferdinand,/title/tt3411444
that time i got reincarnated as a slime,/title/tt9054364
highschool of the dead,/title/tt1685401
minecraft,/title/tt3566834
rurouni kenshin,/title/tt0182629
the secret world of arrietty,/title/tt1568921
spirit: stallion of the cimarron,/title/tt0166813
woody woodpecker,/title/tt2114504
x-men: the animated series,/title/tt0103584
cinderella,/title/tt0042332
five nights at freddy's 4,/title/tt5646314
antz,/title/tt0120587
violet evergarden,/title/tt7078180
sleeping beauty,/title/tt0053285
your lie in april,/title/tt3895150
hazbin hotel,/title/tt7216636
the dangers in my heart,/title/tt21423786
paws of fury: the legend of hank,/title/tt4428398
the secret of nimh,/title/tt0084649
the lord of the rings,/title/tt0077869
the last unicorn,/title/tt0084237
justice league dark: apokolips war,/title/tt11079148
the simpsons movie,/title/tt0462538
watership down,/title/tt0078480
zom 100: bucket list of the dead,/title/tt25811262
goblin slayer,/title/tt8690728
sofia the first,/title/tt2136138
wolfwalkers,/title/tt5198068
ron's gone wrong,/title/tt7504818
fantastic planet,/title/tt0070544
ice age: dawn of the dinosaurs,/title/tt1080016
scoob!,/title/tt3152592
classroom of the elite,/title/tt7263328
james and the giant peach,/title/tt0116683
tmnt,/title/tt0453556
the ghost and molly mcgee,/title/tt10684374
thomas & friends,/title/tt0086815
oliver & company,/title/tt0095776
star vs. the forces of evil,/title/tt2758770
the lion king ii: simba's pride,/title/tt0120131
lady and the tramp,/title/tt0048280
,data
the addams family,/title/tt1620981
cloudy with a chance of meatballs 2,/title/tt1985966
undone,/title/tt8101850
f is for family,/title/tt4326894
courage the cowardly dog,/title/tt0220880
dragon ball z kai,/title/tt1409055
planes,/title/tt1691917
the fox and the hound,/title/tt0082406
pinocchio,/title/tt0032910
"wake up, carlo!",/title/tt27810455
ben 10: alien force,/title/tt1192169
the smurfs,/title/tt0472181
the flintstones,/title/tt0053502
the powerpuff girls,/title/tt0175058
the transformers,/title/tt0086817
the spongebob movie: sponge on the run,/title/tt4823776
titan a.e.,/title/tt0120913
the midnight gospel,/title/tt11639414
injustice,/title/tt5012504
the pagemaster,/title/tt0110763
how to train your dragon: homecoming,/title/tt11112140
storks,/title/tt4624424
alvin and the chipmunks: the road chip,/title/tt2974918
psycho-pass,/title/tt2379308
the hobbit,/title/tt0077687
smiling friends,/title/tt12074628
the guardians of justice (will save you!),/title/tt16549788
transformers prime,/title/tt1659175
teenage mutant ninja turtles,/title/tt0318913
the polar express,/title/tt0338348
all dogs go to heaven,/title/tt0096787
the great north,/title/tt9140632
penguins of madagascar,/title/tt1911658
summer time rendering,/title/tt15686254
rugrats,/title/tt0101188
i am groot,/title/tt13623148
the transformers: the movie,/title/tt0092106
midori,/title/tt0930902
alvin and the chipmunks: the squeakquel,/title/tt1231580
fullmetal alchemist,/title/tt0421357
rio 2,/title/tt2357291
rent-a-girlfriend,/title/tt11448214
superman: the animated series,/title/tt0115378
wallace & gromit: the curse of the were-rabbit,/title/tt0312004
the wheel of time: origins,/title/tt16358754
dororo,/title/tt9458304
